-7.307173076481674023e+00 -6.715879230574635095e+00 2.635447468602289689e+01
-7.248043691890970308e+00 -6.767472895339427197e+00 2.614771176459153779e+01
-7.199986612235816708e+00 -6.832512277533520084e+00 2.594771272777920856e+01
-7.163239178765588022e+00 -6.910418340077286281e+00 2.575589856012879508e+01
-7.137957094896758115e+00 -7.000595384179458591e+00 2.557363446919368499e+01
-7.124220923825028251e+00 -7.102430717835288121e+00 2.540223440697456425e+01
-7.122041903226054238e+00 -7.215291754374404398e+00 2.524296478165044633e+01
-7.131366888340888721e+00 -7.338520842609585593e+00 2.509704703939704729e+01
-7.152082283767758675e+00 -7.471428145555426781e+00 2.496565882611015041e+01
-7.184016869946525219e+00 -7.613282898395452136e+00 2.484993346157886407e+01
-7.226943472791417911e+00 -7.763303392556895943e+00 2.475095747666907542e+01
-7.280579464767965803e+00 -7.920646054764461930e+00 2.466976598065832604e+01
-7.344586123767616215e+00 -8.084394020235661671e+00 2.460733564486291058e+01
-7.418566913414420760e+00 -8.253545639177295001e+00 2.456457511444916619e+01
-7.502064785990707918e+00 -8.427003405708283879e+00 2.454231269752894207e+01
-7.594558647962465159e+00 -8.603563857185742236e+00 2.454128123423163998e+01
-7.695459168884793755e+00 -8.781909057001982433e+00 2.456210012333943737e+01
-7.804104157696513333e+00 -8.960600340805834563e+00 2.460525458482873518e+01
-7.919753776007445012e+00 -9.138075068326436678e+00 2.467107236698725359e+01
-8.041585905239344356e+00 -9.312647171939016033e+00 2.475969826886743874e+01
-8.168692031909312590e+00 -9.482512318079070468e+00 2.487106704255115375e+01
-8.300074060526288378e+00 -9.645758485991624553e+00 2.500487546161165042e+01
-8.434642503072822706e+00 -9.800382706263853549e+00 2.516055458456296634e+01
-8.571216523391925080e+00 -9.944314575133155643e+00 2.533724349210862314e+01
-8.708526328566048136e+00 -1.007544695711730931e+01 2.553376601599664752e+01
-8.845218391421173720e+00 -1.019167399905530047e+01 2.574861218080010872e+01
-8.979863952184587106e+00 -1.029093620025297717e+01 2.597992621849572004e+01
-9.110971176991427001e+00 -1.037127182201959741e+01 2.622550305670846882e+01
-9.237001241494244397e+00 -1.043087339277397341e+01 2.648279509236788343e+01
-9.356388456622218186e+00 -1.046814750258907800e+01 2.674893081518407456e+01
-9.467564361218904878e+00 -1.048177552758901143e+01 2.702074642154908091e+01
-9.568985477855916244e+00 -1.047077243594293527e+01 2.729483095652318525e+01
-9.659164173664617437e+00 -1.043454046688536785e+01 2.756758475745498060e+01
-9.736701802986692300e+00 -1.037291430653726643e+01 2.783529008937843585e+01
-9.800323053341749358e+00 -1.028619446522678160e+01 2.809419192551846223e+01
-9.848910194530251516e+00 -1.017516592779402806e+01 2.834058592197208171e+01
-9.881535767856629349e+00 -1.004109980999413132e+01 2.857090986154172541e+01
-9.897492172070379013e+00 -9.885736684295507004e+00 2.878183429482600530e+01
-9.896316623292891634e+00 -9.711251373277264065e+00 2.897034786897020098e+01
-9.877810098291329055e+00 -9.520200250977792322e+00 2.913383295851186006e+01
-9.842049113559975027e+00 -9.315453321124083530e+00 2.927012771057887619e+01
-9.789389534316386587e+00 -9.100114427675467965e+00 2.937757145451872276e+01
-9.720462023652293837e+00 -8.877433779792376356e+00 2.945503152638797673e+01
-9.636159199266302267e+00 -8.650717451000115688e+00 2.950191081023869444e+01
-9.537615024439684674e+00 -8.423238593969411880e+00 2.951813657135213731e+01
-9.426177381392658816e+00 -8.198154799863333508e+00 2.950413232284585519e+01
-9.303375123239726818e+00 -7.978435373781271878e+00 2.946077541685128054e+01
-9.170881148293879903e+00 -7.766801382632025685e+00 2.938934370845114685e+01
